hp_id,phrase,organ_system,lineage,definition,alt_ids,snomedct,umls
HP:0000103,Increased Urine Output,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the urinary system physiology (HP:0011277) -> Abnormal renal physiology (HP:0012211) -> Abnormality of renal excretion (HP:0011036) -> Abnormal urine output (HP:0012590) -> Polyuria (HP:0000103),An increased rate of urine production.,HP:0200060,SNOMEDCT_US:28442001;SNOMEDCT_US:56574000;SNOMEDCT_US:718402002,UMLS:C0032617
HP:0000104,Renal Agenesis,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal hypoplasia/aplasia (HP:0008678) -> Renal agenesis (HP:0000104),"Agenesis, that is, failure of the kidney to develop during embryogenesis and development.",HP:0000785;HP:0004745;HP:0008680,SNOMEDCT_US:204942005,UMLS:C0542519
HP:0000104,Absent Kidney,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal hypoplasia/aplasia (HP:0008678) -> Renal agenesis (HP:0000104),"Agenesis, that is, failure of the kidney to develop during embryogenesis and development.",HP:0000785;HP:0004745;HP:0008680,SNOMEDCT_US:204942005,UMLS:C0542519
HP:0000104,Renal Aplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal hypoplasia/aplasia (HP:0008678) -> Renal agenesis (HP:0000104),"Agenesis, that is, failure of the kidney to develop during embryogenesis and development.",HP:0000785;HP:0004745;HP:0008680,SNOMEDCT_US:204942005,UMLS:C0542519
HP:0000104,Missing Kidney,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal hypoplasia/aplasia (HP:0008678) -> Renal agenesis (HP:0000104),"Agenesis, that is, failure of the kidney to develop during embryogenesis and development.",HP:0000785;HP:0004745;HP:0008680,SNOMEDCT_US:204942005,UMLS:C0542519
HP:0000105,Enlarged Kidney,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Enlarged kidney (HP:0000105),An abnormal increase in the size of the kidney.,,SNOMEDCT_US:300444006,UMLS:C0542518
HP:0000105,Large Kidney,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Enlarged kidney (HP:0000105),An abnormal increase in the size of the kidney.,,SNOMEDCT_US:300444006,UMLS:C0542518
HP:0000105,Large Kidneys,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Enlarged kidney (HP:0000105),An abnormal increase in the size of the kidney.,,SNOMEDCT_US:300444006,UMLS:C0542518
HP:0000105,Renal Enlargement,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Enlarged kidney (HP:0000105),An abnormal increase in the size of the kidney.,,SNOMEDCT_US:300444006,UMLS:C0542518
HP:0000105,Nephromegaly,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Enlarged kidney (HP:0000105),An abnormal increase in the size of the kidney.,,SNOMEDCT_US:300444006,UMLS:C0542518
HP:0000105,Enlarged Kidney,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Enlarged kidney (HP:0000105),An abnormal increase in the size of the kidney.,,SNOMEDCT_US:300444006,UMLS:C0542518
HP:0000107,Renal Cyst,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107),A fluid filled sac in the kidney.,HP:0000088;HP:0000109,,UMLS:C0022679;UMLS:C3887499
HP:0000107,Cystic Kidneys,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107),A fluid filled sac in the kidney.,HP:0000088;HP:0000109,,UMLS:C0022679;UMLS:C3887499
HP:0000107,Cystic Kidney Disease,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107),A fluid filled sac in the kidney.,HP:0000088;HP:0000109,,UMLS:C0022679;UMLS:C3887499
HP:0000107,Kidney Cyst,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107),A fluid filled sac in the kidney.,HP:0000088;HP:0000109,,UMLS:C0022679;UMLS:C3887499
HP:0000107,Renal Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107),A fluid filled sac in the kidney.,HP:0000088;HP:0000109,,UMLS:C0022679;UMLS:C3887499
HP:0000108,Renal Corticomedullary Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Corticomedullary Renal Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Renal Corticomedullary Cystic Disease,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal cyst (HP:0000107) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Renal Corticomedullary Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal cortex morphology (HP:0011035) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Corticomedullary Renal Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal cortex morphology (HP:0011035) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Renal Corticomedullary Cystic Disease,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal cortex morphology (HP:0011035) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Renal Corticomedullary Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal medulla morphology (HP:0100957) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Corticomedullary Renal Cysts,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal medulla morphology (HP:0100957) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000108,Renal Corticomedullary Cystic Disease,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal medulla morphology (HP:0100957) -> Renal corticomedullary cysts (HP:0000108),The presence of multiple cysts at the border between the renal cortex and medulla.,,,UMLS:C1968619
HP:0000110,Renal Dysplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal dysplasia (HP:0000110),The presence of developmental dysplasia of the kidney.,HP:0000116;HP:0004721,SNOMEDCT_US:204949001,UMLS:C1619700;UMLS:C3536714
HP:0000110,Renal Adysplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal dysplasia (HP:0000110),The presence of developmental dysplasia of the kidney.,HP:0000116;HP:0004721,SNOMEDCT_US:204949001,UMLS:C1619700;UMLS:C3536714
HP:0000110,Dysplastic Kidneys,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Renal dysplasia (HP:0000110),The presence of developmental dysplasia of the kidney.,HP:0000116;HP:0004721,SNOMEDCT_US:204949001,UMLS:C1619700;UMLS:C3536714
HP:0000111,Renal Juxtaglomerular Cell Hypertrophy/Hyperplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal renal cortex morphology (HP:0011035) -> Abnormal renal corpuscle morphology (HP:0031263) -> Abnormal renal glomerulus morphology (HP:0000095) -> Renal juxtaglomerular cell hypertrophy/hyperplasia (HP:0000111),Increased number and size of the juxtaglomerular cells.,,,UMLS:C1866496
HP:0000111,Renal Juxtaglomerular Cell Hypertrophy/Hyperplasia,Abnormality Of The Genitourinary System,All (HP:0000001) -> Phenotypic abnormality (HP:0000118) -> Abnormality of the genitourinary system (HP:0000119) -> Abnormality of the urinary system (HP:0000079) -> Abnormality of the upper urinary tract (HP:0010935) -> Abnormality of the kidney (HP:0000077) -> Abnormal renal morphology (HP:0012210) -> Abnormal nephron morphology (HP:0012575) -> Abnormal renal corpuscle morphology (HP:0031263) -> Abnormal renal glomerulus morphology (HP:0000095) -> Renal juxtaglomerular cell hypertrophy/hyperplasia (HP:0000111),Increased number and size of the juxtaglomerular cells.,,,UMLS:C1866496
